reactor 32.000000 384.000000 580.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -64.000000 416.000000 580.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 64.000000 192.000000 587.424988 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -24.000000 192.000000 576.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -160.000000 160.000000 596.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -424.000000 176.000015 596.125000 0.000000 -37.457642 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind 1375.999878 -1263.999756 79.125000 0.000000 22.015930 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 1392.000000 -1488.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 1002.870728 -1235.844971 79.125000 0.000000 112.935364 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 1248.000000 -1248.000000 79.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 976.000000 -1328.000000 79.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 1405.505493 -1387.151245 79.125000 0.000000 27.622208 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -247.999985 -207.999985 596.125000 0.000000 170.904556 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 72.000000 280.000000 580.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
