reactor 2811.514648 -981.134277 420.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind -142.048828 -209.731506 351.125000 0.000000 -87.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 119.037643 -84.484367 351.125000 0.000000 16.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 2419.278809 -799.382568 283.424988 0.000000 162.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 2796.440430 -853.404907 420.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 134.789886 -191.267197 351.125000 0.000000 -54.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -9.613007 -197.111496 351.125000 0.000000 -130.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -79.537193 -87.613617 351.125000 0.000000 29.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -314.600586 -230.574020 395.086792 0.000000 -158.000000 0.000000 0.000000 0.600000 0.800000 0.000000 0.000000 0.000000
eggpod -271.186432 -217.310699 381.389313 0.000000 -21.000000 0.000000 0.000000 0.600000 0.800000 0.000000 0.000000 0.000000
medistat 2499.091309 -790.962952 272.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 2416.022461 -871.414551 276.125000 0.000000 169.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 2412.737305 -963.078308 292.125000 0.000000 -105.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
mgturret 2585.939697 -875.629944 292.125000 0.000000 -86.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -654.111206 -255.037064 351.125000 0.000000 -110.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -690.448792 -215.703247 351.125000 0.000000 -70.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 2894.269287 -844.406677 292.125000 0.000000 97.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -180.000000 0.000000
drill 2582.880859 -817.216919 287.125000 0.000000 154.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 2708.172607 -814.844360 292.125000 0.000000 76.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
mgturret 2850.718750 -563.824646 436.125000 0.000000 96.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 2770.656738 -663.910095 436.125000 0.000000 167.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
