telenode 104.000000 480.000000 196.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 1798.000000 -1418.000000 719.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
reactor 136.000000 104.000000 -27.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind 2320.000000 -1440.000000 495.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 176.000000 384.000000 -11.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 312.000000 456.000000 -11.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 224.000000 608.000000 -20.574999 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 2336.000000 -1240.000000 719.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 1776.000000 -1024.000000 575.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 1992.000000 -1384.000000 719.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat 224.000000 520.000000 -31.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 336.000000 576.000000 -11.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 29.999996 0.000000 0.000000
mgturret 104.000000 384.000000 212.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 400.000000 56.000000 -11.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 248.000000 112.000000 -27.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
