telenode 203.636536 -281.295715 4.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill 604.485168 -228.513397 15.125000 0.000000 -63.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 1024.283936 2773.217285 191.125000 0.000000 -26.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 929.294739 2794.279541 191.125000 0.000000 94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 279.971863 2321.992432 349.125000 0.000000 76.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 618.211548 2211.315918 191.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 333.283112 2355.993164 191.125000 0.000000 -98.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 221.731689 2588.409180 191.125000 0.000000 175.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 774.341675 2213.365967 191.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 237.881073 2662.075928 191.125000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 215.793915 2503.160156 191.125000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 494.033691 2775.344482 191.125000 0.000000 47.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 553.705688 -118.016769 20.125000 0.000000 -86.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 694.288330 2207.111816 191.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 385.662659 -267.707581 4.125000 0.000000 -122.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 1060.889893 2855.341309 196.125000 0.000000 89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 795.877808 2268.555420 191.125000 0.000000 -91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 303.891022 -208.159317 11.425003 0.000000 -12.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill 58.846943 -288.036011 15.125000 0.000000 -117.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 118.822433 -113.739182 20.125000 0.000000 -91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 177.835709 -114.884872 20.125000 0.000000 -95.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 231.450180 -118.722954 20.125000 0.000000 -101.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 387.891052 -116.958221 20.125000 0.000000 -94.000000 0.000000 0.000000 0.000000 1.000000 -0.000000 -179.999985 0.000000
acid_tube 610.208008 2496.803955 191.125000 0.000000 -94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 445.416534 -117.217155 20.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 499.787750 -119.842270 20.125000 0.000000 -95.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 611.408508 -115.671310 20.125000 0.000000 -79.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 709.323853 2273.965576 191.125000 0.000000 -93.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 623.135742 2275.226074 191.125000 0.000000 -99.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 274.095245 2484.988525 191.125000 0.000000 -180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 277.381989 2567.070557 191.125000 0.000000 -171.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 286.302002 2852.913086 196.125000 0.000000 135.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 301.360229 2657.704346 191.125000 0.000000 -153.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 994.886230 2271.929443 349.125000 0.000000 103.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 733.578552 2456.163330 191.125000 0.000000 -49.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 512.000000 -255.999985 4.125000 0.000000 227.550461 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 1014.293457 2649.410645 191.125000 0.000000 -5.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 876.605835 2435.351562 191.125000 0.000000 -11.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind 795.352661 2819.974854 191.125000 0.000000 91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat 178.488892 -195.564896 0.125000 0.000000 85.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
reactor 320.000000 -128.000000 4.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
