reactor -3347.988281 13.093569 -507.875000 0.000000 -179.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -2971.489502 29.708420 -500.575012 0.000000 -95.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -3049.671143 27.538483 -507.875000 0.000000 -92.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind -909.455505 1536.479004 -688.875000 0.000000 -9.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -887.305542 1674.365356 -688.875000 0.000000 32.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1206.842773 1498.908447 -688.875000 0.000000 -69.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -1114.816528 1501.132446 -683.875000 0.000000 -59.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -2901.477295 4.332714 -491.875000 0.000000 29.000000 0.000000 0.000000 0.000000 1.000000 -0.491120 83.819832 0.000000
mgturret -2911.839600 130.132004 -491.875000 0.000000 -17.000000 0.000000 0.000000 0.000000 1.000000 -1.578484 -156.207260 0.000000
medistat -2980.511719 105.744797 -511.875000 0.000000 -95.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -3130.853516 16.281464 -507.875000 0.000000 -84.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -993.284912 1495.928833 -688.875000 0.000000 -16.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -3270.458496 22.000257 -491.875000 0.000000 -171.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
mgturret -3142.362793 138.137238 -491.875000 0.000000 164.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -3211.839844 -1.979465 -496.875000 0.000000 -136.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -3083.019775 125.504822 -491.875000 0.000000 35.000000 0.000000 0.000000 0.000000 1.000000 -0.493380 -35.088379 0.000000
mgturret -3467.458496 9.065174 -427.874420 0.000000 -146.000000 0.000000 0.000000 0.000000 1.000000 7.120973 -127.109589 0.000000
acid_tube -1224.556519 1565.124756 -604.875000 0.000000 152.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -1036.456299 1835.099609 -496.875000 0.000000 24.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -884.221497 1669.929199 -496.875000 0.000000 -47.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -901.883972 1818.760620 -496.875000 0.000000 72.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -983.747620 2217.479980 -944.875000 0.000000 109.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -1021.080566 1965.627930 -944.875000 0.000000 -145.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
