reactor 993.739441 -215.372528 356.125000 0.000000 -81.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind -421.979614 1779.533691 159.125000 0.000000 -163.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill 1843.825928 -214.526779 271.125000 0.000000 3.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 833.455933 -274.862762 386.071167 0.000000 -101.000000 0.000000 0.000000 0.447214 0.894427 0.000000 180.000000 0.000000
leech -451.413940 1866.390503 164.125000 0.000000 -161.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -472.875000 1909.931152 279.615814 0.000000 -113.000000 -83.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
hive -471.875000 1953.303711 243.994385 0.000000 -152.000000 -94.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
mgturret 899.069641 -188.581085 372.125000 0.000000 -160.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 834.994507 -107.128052 387.075745 0.000000 -168.000000 0.000000 0.000000 -0.447214 0.894427 0.000000 0.000000 0.000000
booster -467.875000 2055.252686 268.848724 0.000000 149.000000 72.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
mgturret 563.863770 -258.243103 388.854279 0.000000 -140.000000 0.000000 0.000000 0.496139 0.868243 0.000000 -180.000000 0.000000
mgturret 562.141602 -126.326111 388.529053 0.000000 143.000000 0.000000 0.000000 -0.496139 0.868243 0.000000 -180.000000 0.000000
drill 1054.923218 -230.341919 367.125000 0.000000 -143.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive -297.106445 1958.700195 363.875000 0.000000 -31.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
booster -177.824127 2029.227905 153.125000 0.000000 -173.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 1783.162598 -220.010880 268.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive 37.118580 1736.125000 282.670197 0.000000 149.000000 121.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
hive 119.875000 1756.644653 246.748535 0.000000 -5.000000 8.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
mgturret 1702.812744 -145.195465 276.125000 0.000000 51.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
medistat 1376.624390 -156.118362 264.125000 0.000000 -178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive 119.875000 1867.124878 271.163025 0.000000 49.000000 -64.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
arm 1373.393188 -233.045746 275.424988 0.000000 -83.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 1617.710938 -137.033829 276.125000 0.000000 -44.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
rocketpod 1552.950562 -146.844345 276.125000 0.000000 -83.000000 0.000000 0.000000 0.000000 1.000000 -24.305079 -19.579645 0.000000
