mgturret 1795.582520 5939.197754 -859.875000 0.000000 130.000000 0.000000 0.000000 0.000000 1.000000 -16.282839 111.494682 0.000000
acid_tube -283.713196 6157.444824 -560.875000 0.000000 71.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm 1342.467896 5826.844238 -862.812134 0.000000 161.000000 0.000000 0.000000 0.062378 0.998053 0.000000 0.000000 0.000000
mgturret 1632.607178 5992.405273 -859.875000 0.000000 96.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret 1703.272705 5393.469238 -859.875000 0.000000 -83.000000 0.000000 0.000000 0.000000 1.000000 -54.198513 -21.253500 0.000000
mgturret 1534.188354 5385.953613 -856.637329 0.000000 -99.000000 0.000000 -0.117755 -0.061944 0.991109 -53.704559 44.975433 0.000000
eggpod -887.659180 5225.278809 -848.875000 0.000000 -162.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -212.199402 5304.998535 -304.875000 0.000000 -100.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade -377.725311 5276.878418 -848.875000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -509.403015 6147.353027 -560.875000 0.000000 94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode 1840.280518 5630.740234 -875.875000 0.000000 -134.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind 73.122444 5272.101562 -848.875000 0.000000 -88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -377.133118 5376.906738 -848.875000 0.000000 -80.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -696.221130 6193.571777 -848.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
reactor 1393.153931 5503.089355 -863.875000 0.000000 -169.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat 1436.380005 5833.159668 -874.256775 0.000000 98.000000 0.000000 0.000000 0.062378 0.998053 0.000000 0.000000 0.000000
telenode 1355.387817 5671.067383 -863.875000 0.000000 -158.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -547.739502 5718.062500 -321.875000 0.000000 171.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -521.682800 5306.048828 -304.875000 0.000000 -105.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
